classnum blue green red nir swir1 swir2 BUI BSI NBI EVI NDWI MSAVI sdev edev bcdev
112.0000 612.0108 946.0280 1348.6419 2797.4498 3166.7195 1936.6224 -0.2881 0.1392 1.6156 0.2223 -0.4947 0.2156 0.0008 0.0473 0.0470
111.0000 725.7311 1064.2579 1552.0992 2786.2792 3930.0456 2624.0654 -0.1144 0.2190 1.9682 0.1853 -0.4473 0.1791 0.0015 0.0773 0.0651
112.0000 492.0299 763.7711 1021.1050 2761.3639 2552.8382 1388.1600 -0.5001 0.0461 1.2966 0.2865 -0.5665 0.2720 0.0016 0.0620 0.0694
112.0000 653.0708 1020.3287 1474.5550 2799.1896 3049.7307 1882.1315 -0.2673 0.1343 1.6183 0.1979 -0.4658 0.1940 0.0006 0.0506 0.0484
112.0000 558.5628 848.4953 1113.7512 2650.0372 2904.3209 1697.0605 -0.3621 0.1121 1.5190 0.2536 -0.5148 0.2377 0.0009 0.0555 0.0576
112.0000 627.6355 979.1221 1407.7609 2809.7876 3246.7308 1983.7709 -0.2612 0.1502 1.6581 0.2121 -0.4835 0.2070 0.0009 0.0641 0.0621
112.0000 643.6159 985.7306 1390.1578 2830.6628 3331.4026 2077.2271 -0.2608 0.1519 1.6685 0.2205 -0.4837 0.2130 0.0009 0.0702 0.0665
111.0000 502.6181 732.2301 941.7255 2293.7592 2915.7776 1764.5506 -0.2981 0.1592 1.6874 0.2384 -0.5156 0.2179 0.0042 0.0531 0.0556
111.0000 611.0655 866.5169 1195.3371 2322.2809 3292.9738 2130.1199 -0.1480 0.2094 1.9348 0.1890 -0.4568 0.1748 0.0015 0.0639 0.0648
111.0000 750.3402 1172.0615 1734.2205 3304.3624 3773.7709 2501.5829 -0.2461 0.1518 1.6666 0.2172 -0.4768 0.2176 0.0021 0.0681 0.0520
112.0000 634.2880 915.1712 1284.9939 2876.0026 3455.4794 2052.2467 -0.2912 0.1489 1.6494 0.2514 -0.5171 0.2380 0.0006 0.0575 0.0533
112.0000 490.7245 724.3208 911.3962 2346.4868 2226.3208 1545.3434 -0.4663 0.0501 1.3405 0.2538 -0.5277 0.2319 0.0021 0.0506 0.0588
112.0000 518.3698 788.1734 1015.0715 2850.2997 2613.7906 1452.9411 -0.5184 0.0364 1.2770 0.3050 -0.5663 0.2859 0.0019 0.0654 0.0703
112.0000 584.4373 883.7186 1204.3460 2663.6806 2853.4183 1711.5856 -0.3444 0.1096 1.5291 0.2357 -0.5017 0.2230 0.0012 0.0574 0.0613
112.0000 605.0613 913.2581 1248.4838 2754.7176 3117.2882 1846.1100 -0.3153 0.1294 1.5876 0.2400 -0.5019 0.2278 0.0014 0.0690 0.0681
112.0000 580.3967 876.1339 1191.9223 2444.0083 3034.0645 2109.0397 -0.2371 0.1655 1.7313 0.2055 -0.4722 0.1933 0.0012 0.0758 0.0774
112.0000 528.1327 798.1201 1026.3659 2632.0209 2512.5503 1444.0698 -0.4637 0.0552 1.3464 0.2711 -0.5347 0.2523 0.0026 0.0535 0.0576
112.0000 510.7670 769.6890 976.3953 2643.2057 2458.7522 1396.1871 -0.4971 0.0421 1.3011 0.2841 -0.5488 0.2636 0.0023 0.0526 0.0602
112.0000 436.3832 643.2337 763.4533 2442.1130 2506.8571 1412.2000 -0.5110 0.0632 1.3408 0.3054 -0.5829 0.2773 0.0038 0.0737 0.0926
111.0000 793.7265 1207.1179 1736.2342 3498.4060 4004.6564 2532.9969 -0.2696 0.1443 1.6413 0.2454 -0.4872 0.2419 0.0022 0.0498 0.0358
112.0000 507.5200 755.5896 1007.3280 2379.4729 2584.4710 1536.6540 -0.3639 0.1087 1.5111 0.2347 -0.5178 0.2182 0.0020 0.0576 0.0623
111.0000 928.4382 1388.2051 1992.1282 3447.7576 4314.3030 2964.2098 -0.1576 0.1799 1.8287 0.1978 -0.4264 0.1950 0.0013 0.0591 0.0438
111.0000 850.7584 1323.8980 1892.1578 3664.1760 4065.2109 2478.4567 -0.2670 0.1376 1.6282 0.2377 -0.4690 0.2369 0.0019 0.0571 0.0416
111.0000 358.0055 680.1744 651.8147 3249.0126 2267.6087 1200.1138 -0.8431 -0.1053 0.9005 0.4485 -0.6536 0.4236 0.0065 0.0605 0.0730
111.0000 404.5385 746.1178 855.4952 3387.4663 2566.8293 1602.9952 -0.7346 -0.0515 1.0114 0.4090 -0.6388 0.3949 0.0024 0.0437 0.0469
111.0000 437.0865 785.0358 889.5652 3181.6594 2805.9118 1700.9309 -0.6249 0.0104 1.1649 0.3759 -0.6037 0.3588 0.0033 0.0560 0.0555
111.0000 472.6784 744.9473 888.5896 2565.3965 2277.9279 1229.0730 -0.5458 0.0199 1.2359 0.2923 -0.5500 0.2699 0.0024 0.0425 0.0499
112.0000 553.8371 842.4343 1186.4522 2456.3412 2942.7903 1802.7556 -0.2600 0.1561 1.6821 0.2060 -0.4896 0.1962 0.0009 0.0472 0.0515
111.0000 660.8240 988.6899 1413.2282 2677.1969 3406.8031 2190.1063 -0.1892 0.1816 1.8015 0.1951 -0.4605 0.1875 0.0020 0.0521 0.0458
111.0000 734.4457 1114.5518 1546.3804 2998.0602 3595.1070 2230.8294 -0.2292 0.1587 1.7155 0.2165 -0.4582 0.2088 0.0028 0.0602 0.0525
111.0000 443.0876 689.7405 806.9498 2773.8954 2140.9536 1103.2552 -0.6789 -0.0445 1.0640 0.3444 -0.6016 0.3184 0.0047 0.0577 0.0725
112.0000 532.2449 769.6094 1007.9304 1917.2486 2227.1696 1580.8094 -0.2323 0.1386 1.7038 0.1627 -0.4247 0.1472 0.0008 0.0311 0.0419
112.0000 603.4120 886.2393 1211.4853 2441.1929 2977.2317 2035.1188 -0.2374 0.1580 1.7193 0.2024 -0.4668 0.1893 0.0010 0.0447 0.0459
111.0000 482.0687 743.0916 1090.7901 2803.9122 2969.5534 2332.1221 -0.4110 0.1052 1.4509 0.2724 -0.5807 0.2643 0.0013 0.0425 0.0423
111.0000 512.8053 780.9275 934.4427 3197.9466 2583.9580 1641.3626 -0.6540 -0.0267 1.1008 0.3783 -0.6075 0.3514 0.0033 0.0601 0.0646
111.0000 478.0608 720.0661 897.4272 2940.3029 2509.5066 1742.5397 -0.6113 -0.0020 1.1613 0.3467 -0.6063 0.3230 0.0026 0.0601 0.0632
111.0000 710.8357 1138.3649 1571.6295 3178.8942 3538.4401 2218.5961 -0.2846 0.1357 1.6086 0.2325 -0.4726 0.2283 0.0069 0.0922 0.0790
111.0000 439.2753 672.8376 766.4842 2598.4061 2162.8591 1111.9378 -0.6364 -0.0189 1.1291 0.3295 -0.5884 0.3006 0.0036 0.0479 0.0617
111.0000 540.7547 846.6457 1165.0725 2844.9397 3070.6314 1759.4573 -0.3809 0.1114 1.4906 0.2662 -0.5413 0.2559 0.0094 0.0800 0.0777
111.0000 351.7807 671.4308 652.0720 3144.8268 2282.7593 1209.9111 -0.8143 -0.0871 0.9360 0.4321 -0.6477 0.4083 0.0085 0.0619 0.0727
111.0000 400.7855 727.0861 732.7473 3367.4385 2459.0314 1334.9508 -0.7970 -0.0825 0.9519 0.4461 -0.6442 0.4203 0.0068 0.0697 0.0736
112.0000 764.2080 1079.8319 1423.7544 2400.4425 3150.0332 2411.4735 -0.1233 0.1809 1.9044 0.1609 -0.3806 0.1467 0.0005 0.0396 0.0393
111.0000 492.6190 760.6464 1331.5583 2253.8917 3674.8417 3264.0821 -0.0169 0.2918 2.2246 0.1392 -0.4951 0.1407 0.0016 0.0404 0.0334
111.0000 465.3252 763.3827 751.8473 3251.4115 2499.1482 1511.0863 -0.7553 -0.0674 1.0019 0.4381 -0.6195 0.4000 0.0358 0.1479 0.1637
112.0000 541.5943 826.4695 1141.9770 2647.9499 3067.7044 1752.9420 -0.3242 0.1376 1.5921 0.2440 -0.5242 0.2322 0.0012 0.0609 0.0620
112.0000 678.6708 1008.0491 1311.8283 2682.1472 2904.9642 1947.1415 -0.3044 0.1121 1.5745 0.2219 -0.4538 0.2062 0.0076 0.0699 0.0669
112.0000 461.7673 663.9612 811.1866 2270.8166 2081.5010 1403.9602 -0.5173 0.0280 1.2758 0.2669 -0.5473 0.2406 0.0032 0.0467 0.0573
112.0000 534.1035 775.8166 1061.1286 2253.0989 2720.0670 1990.9825 -0.2661 0.1511 1.6794 0.2041 -0.4877 0.1890 0.0045 0.0531 0.0530
111.0000 466.0036 884.0903 1089.2274 3504.4043 3012.5560 1972.0866 -0.6003 0.0164 1.1743 0.3649 -0.5966 0.3602 0.0014 0.0416 0.0407
111.0000 402.5420 691.8193 783.8875 2991.7080 2576.0727 1586.4659 -0.6586 -0.0059 1.1297 0.3763 -0.6235 0.3555 0.0023 0.0444 0.0503
111.0000 501.2964 742.8999 1007.7062 2295.0685 3039.1594 2046.3202 -0.2504 0.1827 1.7639 0.2208 -0.5111 0.2054 0.0083 0.0731 0.0684
111.0000 561.5191 982.2874 1172.0630 3297.2991 2982.2390 1683.9839 -0.5259 0.0366 1.2621 0.3298 -0.5411 0.3166 0.0122 0.1188 0.1154
111.0000 571.7248 922.3674 1187.5461 3098.0422 3030.8879 1722.7203 -0.4575 0.0691 1.3622 0.3001 -0.5415 0.2868 0.0099 0.0901 0.0851
112.0000 642.0255 975.9117 1308.0815 2548.4431 3163.0747 2130.6129 -0.2148 0.1668 1.7560 0.1991 -0.4465 0.1877 0.0076 0.0814 0.0696
112.0000 508.9145 763.0730 1009.5227 2211.8638 2329.2119 1627.8326 -0.3476 0.1016 1.5131 0.2080 -0.4866 0.1923 0.0013 0.0529 0.0655
112.0000 554.1217 841.7291 1107.9952 2307.3935 2647.4544 1692.6131 -0.2827 0.1350 1.6307 0.2026 -0.4653 0.1884 0.0099 0.0695 0.0698
112.0000 469.6500 728.4921 894.1105 2751.2439 2399.9053 1270.8018 -0.5783 0.0107 1.1978 0.3182 -0.5813 0.2962 0.0032 0.0552 0.0655
112.0000 582.7199 908.7545 1211.7891 2672.3328 2504.0610 1492.3460 -0.4095 0.0657 1.3919 0.2347 -0.4927 0.2227 0.0045 0.0855 0.0944
112.0000 538.6225 844.0097 1039.6530 2652.5380 2143.2300 1247.5640 -0.5438 -0.0020 1.2016 0.2719 -0.5172 0.2526 0.0077 0.0783 0.0920
112.0000 519.9568 732.7883 987.4610 1889.9903 2327.8830 1721.3565 -0.2090 0.1584 1.7606 0.1620 -0.4407 0.1465 0.0028 0.0582 0.0706
112.0000 448.5432 633.5220 882.3171 1976.4522 2809.1731 1649.1871 -0.2088 0.2071 1.8697 0.1967 -0.5146 0.1800 0.0018 0.0403 0.0519
112.0000 638.1458 954.8687 1316.9458 2317.5084 2904.1120 2290.8313 -0.1629 0.1761 1.8251 0.1621 -0.4161 0.1527 0.0007 0.0354 0.0363
112.0000 401.0329 608.7516 809.5564 2323.6707 2364.4556 1281.2004 -0.4751 0.0753 1.3694 0.2672 -0.5846 0.2492 0.0025 0.0500 0.0615
112.0000 582.5820 848.1093 1079.5675 2559.5868 2757.9453 1642.8891 -0.3697 0.0993 1.5009 0.2524 -0.5022 0.2312 0.0016 0.0525 0.0568
112.0000 543.4659 809.5237 1119.9477 2457.4825 2763.5354 1658.0248 -0.3153 0.1280 1.5829 0.2215 -0.5042 0.2085 0.0014 0.0461 0.0509
111.0000 557.2134 787.8063 1058.8814 2299.3755 3329.2292 2175.9881 -0.1869 0.2112 1.9089 0.2143 -0.4899 0.1964 0.0028 0.0739 0.0738
112.0000 515.9587 756.9392 1007.2366 2419.1301 2990.9764 1749.7229 -0.3065 0.1532 1.6545 0.2420 -0.5232 0.2242 0.0012 0.0606 0.0662
111.0000 668.6128 1050.1181 1541.3852 2929.3447 3799.9108 2659.3028 -0.1815 0.1947 1.8250 0.2023 -0.4723 0.2004 0.0018 0.0635 0.0493
112.0000 496.1110 739.3518 953.5654 2214.1824 2374.5416 1623.0782 -0.3642 0.1010 1.5068 0.2219 -0.4992 0.2036 0.0015 0.0534 0.0656
111.0000 465.3825 840.9945 883.2295 3411.8124 2683.3024 1581.0000 -0.7040 -0.0410 1.0583 0.4147 -0.6031 0.3915 0.0017 0.0383 0.0399
111.0000 508.2596 773.1984 939.7082 2551.9319 2491.5048 1384.2162 -0.4747 0.0563 1.3466 0.2806 -0.5348 0.2575 0.0016 0.0432 0.0503
112.0000 531.1959 744.7778 951.4629 2171.5536 2363.9381 1801.5990 -0.3480 0.1017 1.5295 0.2196 -0.4889 0.1973 0.0020 0.0523 0.0588
111.0000 558.6525 916.5378 1115.9421 2891.1038 2970.6279 1681.7930 -0.4293 0.0845 1.4149 0.2882 -0.5185 0.2717 0.0094 0.0855 0.0821
112.0000 525.7470 727.3126 909.9007 2120.1736 2386.1579 1840.0531 -0.3389 0.1097 1.5606 0.2217 -0.4882 0.1972 0.0045 0.0545 0.0620
112.0000 559.8793 809.5299 1041.6410 2510.0363 2685.6154 1663.0812 -0.3791 0.0965 1.4890 0.2520 -0.5116 0.2310 0.0017 0.0431 0.0451
112.0000 488.1378 694.2785 817.0119 2329.6756 2419.2326 1383.5452 -0.4617 0.0687 1.3934 0.2786 -0.5403 0.2485 0.0035 0.0517 0.0636
112.0000 450.1972 694.8419 958.8484 2259.8363 2549.7051 1831.4214 -0.3432 0.1284 1.5572 0.2225 -0.5293 0.2095 0.0013 0.0499 0.0585
111.0000 704.9558 1079.0377 1732.6696 2559.0681 3899.3399 3159.9043 0.0145 0.2660 2.2015 0.1171 -0.4071 0.1187 0.0004 0.0249 0.0194
111.0000 887.0548 1457.6000 2340.3381 3312.2643 4635.4262 3903.8214 -0.0060 0.2486 2.1071 0.1178 -0.3900 0.1267 0.0004 0.0367 0.0222
111.0000 709.2289 1085.8253 1478.9699 3032.4940 3426.8554 2288.9337 -0.2822 0.1348 1.6223 0.2339 -0.4722 0.2247 0.0022 0.0523 0.0440
112.0000 418.5190 656.4807 768.3852 2498.9761 2091.3013 1119.9121 -0.6182 -0.0102 1.1465 0.3097 -0.5836 0.2849 0.0023 0.0448 0.0583
112.0000 547.9754 809.3882 977.4275 2377.9558 2578.9828 1594.3047 -0.3792 0.0960 1.4966 0.2482 -0.4926 0.2241 0.0038 0.0543 0.0620
111.0000 476.1885 743.5966 890.7788 2808.2508 2466.7477 1348.0779 -0.5836 0.0104 1.1968 0.3289 -0.5812 0.3053 0.0020 0.0479 0.0555
112.0000 418.8058 662.9278 812.2271 2574.4207 2129.0336 1152.2215 -0.6150 -0.0090 1.1438 0.3080 -0.5903 0.2871 0.0031 0.0529 0.0649
112.0000 497.5014 761.5694 1030.0072 2450.7211 2628.3728 1687.2153 -0.3733 0.1075 1.4948 0.2384 -0.5259 0.2245 0.0018 0.0540 0.0615
111.0000 624.5691 944.5055 1364.3674 2501.2845 3552.1354 2746.5912 -0.1204 0.2226 1.9686 0.1780 -0.4515 0.1712 0.0006 0.0291 0.0265
112.0000 657.4193 1005.2213 1361.3511 2590.4359 3238.2962 2156.3527 -0.2011 0.1715 1.7768 0.1945 -0.4409 0.1845 0.0047 0.0629 0.0534
111.0000 499.7353 781.3735 990.4853 2860.9118 2650.8794 1481.3500 -0.5246 0.0395 1.2734 0.3107 -0.5710 0.2924 0.0029 0.0609 0.0668
112.0000 494.6535 734.1796 979.2851 2263.7149 2750.4125 1654.3720 -0.2999 0.1492 1.6519 0.2226 -0.5102 0.2061 0.0014 0.0562 0.0676
111.0000 475.0395 747.5044 933.6930 2831.2368 2412.9561 1324.1667 -0.5856 0.0048 1.1814 0.3193 -0.5824 0.2998 0.0026 0.0515 0.0611
111.0000 644.1586 967.4655 1366.3655 2802.2552 3505.2069 2315.0897 -0.2330 0.1712 1.7401 0.2221 -0.4866 0.2132 0.0030 0.0908 0.0810
112.0000 529.3069 825.6846 1044.9365 2561.4526 2451.9688 1449.1163 -0.4433 0.0612 1.3655 0.2553 -0.5128 0.2381 0.0015 0.0378 0.0424
111.0000 501.3648 751.9467 1068.9963 2374.3772 3164.1638 2289.5571 -0.2361 0.1910 1.7849 0.2171 -0.5186 0.2056 0.0019 0.0413 0.0405
112.0000 483.4393 704.2348 942.8483 1996.0401 2336.4472 1717.9609 -0.2796 0.1385 1.6466 0.1877 -0.4778 0.1715 0.0010 0.0527 0.0696
112.0000 578.3431 826.5036 1092.5201 2236.6825 2965.2263 1837.5858 -0.2029 0.1812 1.8224 0.1977 -0.4599 0.1805 0.0014 0.0508 0.0544
112.0000 397.8560 626.0986 746.1142 2374.9828 2027.9984 1253.7840 -0.6010 -0.0001 1.1690 0.2937 -0.5827 0.2705 0.0026 0.0575 0.0804
112.0000 705.2127 1105.0568 1518.6282 2858.2792 3465.3782 2641.5292 -0.2113 0.1658 1.7460 0.2015 -0.4424 0.1949 0.0063 0.1394 0.1018
112.0000 627.3211 998.0015 1368.7024 2852.0551 3347.6510 2492.5217 -0.2706 0.1510 1.6602 0.2271 -0.4809 0.2196 0.0098 0.1486 0.1129
111.0000 606.2923 920.0396 1246.8730 1915.1216 2811.2828 2292.5724 -0.0208 0.2334 2.1237 0.1122 -0.3502 0.1045 0.0024 0.0797 0.0889
111.0000 336.6267 573.1689 627.4289 3065.3378 1897.1333 1214.4333 -0.8961 -0.1487 0.8243 0.4263 -0.6849 0.4031 0.0021 0.0630 0.0791
111.0000 551.6531 846.7708 1233.2280 2064.9108 2945.4577 2245.8128 -0.0764 0.2298 2.0243 0.1357 -0.4183 0.1296 0.0052 0.1338 0.1424
111.0000 611.7953 939.8114 1216.6103 2337.2098 2540.5171 1918.1617 -0.2731 0.1206 1.6117 0.1864 -0.4262 0.1732 0.0151 0.1078 0.1109
111.0000 619.5499 916.7060 1112.9297 2418.8803 2286.7277 1631.1292 -0.3973 0.0561 1.4090 0.2259 -0.4500 0.2041 0.0258 0.1549 0.1949
111.0000 721.5803 987.4282 1252.4479 1958.8423 2739.3577 2123.2310 -0.0537 0.1959 2.0459 0.1255 -0.3290 0.1104 0.0011 0.0562 0.0597
111.0000 417.7507 641.9759 639.7748 3550.3512 1569.8003 816.5523 -1.0782 -0.2837 0.6269 0.5101 -0.6923 0.4688 0.0328 0.1527 0.1760
111.0000 475.8390 745.3798 878.6406 2226.1107 1856.2228 1195.8404 -0.5246 0.0049 1.2339 0.2417 -0.4974 0.2201 0.0266 0.1149 0.1562
111.0000 329.6707 602.7846 536.9076 3462.0947 1406.2414 772.1665 -1.1479 -0.3215 0.5719 0.5142 -0.7006 0.4842 0.0153 0.1177 0.1551
111.0000 715.2725 1031.4234 1309.9813 2173.1614 3033.5614 2145.3556 -0.0819 0.2011 2.0052 0.1469 -0.3557 0.1326 0.0031 0.1067 0.1111
111.0000 565.5724 773.0395 951.4298 1840.3026 2649.0066 2022.8860 -0.1376 0.1991 1.9609 0.1669 -0.4080 0.1454 0.0087 0.0809 0.0861
111.0000 593.9601 814.2791 1013.4753 1947.1914 2812.5710 2167.8198 -0.1320 0.2023 1.9728 0.1718 -0.4095 0.1507 0.0073 0.0764 0.0797
215.0000 2514.0000 2861.2667 3039.2000 3147.2000 4493.5333 4346.6667 0.1519 0.1419 2.3838 0.0188 -0.0526 0.0147 0.0010 0.0915 0.0501
111.0000 553.3639 873.4230 1279.6267 2006.4635 2961.5039 2313.4246 -0.0256 0.2483 2.1265 0.1169 -0.3921 0.1125 0.0009 0.0696 0.0775
215.0000 2661.4000 3335.2000 3553.8000 4451.8000 4260.4000 3740.4000 -0.1551 0.0417 1.7342 0.1435 -0.1570 0.1062 0.0013 0.0765 0.0368
111.0000 667.1755 874.9858 1127.4273 1714.7518 2653.4699 2409.0993 0.0087 0.2271 2.2069 0.1089 -0.3240 0.0940 0.0007 0.0527 0.0587
111.0000 703.6721 940.5477 1239.6649 1930.0180 2930.8649 2600.0216 -0.0117 0.2256 2.1645 0.1223 -0.3444 0.1081 0.0016 0.0693 0.0644
111.0000 493.8649 758.9013 996.7048 2229.0277 2402.0848 1857.9835 -0.3439 0.1096 1.5342 0.2126 -0.4907 0.1976 0.0134 0.0997 0.1168
111.0000 319.6412 589.4863 530.2659 3378.1639 1429.3005 775.1876 -1.1317 -0.3080 0.5874 0.5028 -0.7013 0.4744 0.0112 0.0942 0.1365
111.0000 589.2564 863.0989 1171.5348 1979.1966 2844.9548 2429.9707 -0.0769 0.2198 2.0318 0.1385 -0.3927 0.1273 0.0038 0.1091 0.1067
111.0000 329.6944 605.3934 543.4758 3188.5444 1393.9076 771.0631 -1.0957 -0.2905 0.6198 0.4731 -0.6779 0.4434 0.0143 0.1071 0.1497
111.0000 355.6330 630.2206 590.1031 3773.6639 1491.8330 794.1959 -1.1615 -0.3296 0.5545 0.5435 -0.7131 0.5127 0.0166 0.1123 0.1507
111.0000 335.9709 526.4691 611.2218 2107.3309 2052.8473 1424.6982 -0.5635 0.0432 1.2650 0.2822 -0.6002 0.2570 0.0109 0.0705 0.0879
111.0000 347.1934 643.4104 619.6439 2589.1156 1499.6085 885.3231 -0.8806 -0.1628 0.8209 0.3594 -0.6015 0.3325 0.0290 0.1159 0.1679
111.0000 535.1995 775.0508 959.9601 1765.0626 2142.9692 1675.6908 -0.1912 0.1496 1.7901 0.1483 -0.3852 0.1317 0.0063 0.0671 0.0836
111.0000 386.5155 668.6972 654.5784 2883.8394 1510.7911 898.7336 -0.9360 -0.2021 0.7636 0.3999 -0.6203 0.3689 0.0241 0.1143 0.1513
111.0000 353.6328 582.0681 511.5294 3945.8160 1428.3571 706.4378 -1.2354 -0.3774 0.4967 0.5974 -0.7411 0.5576 0.0125 0.1205 0.1295
111.0000 582.3124 818.7415 1046.1309 1615.4037 2343.2398 1852.3872 -0.0287 0.2136 2.1029 0.1050 -0.3265 0.0924 0.0009 0.0631 0.0831
111.0000 602.0952 800.6728 978.8331 1669.4491 2343.7913 1833.2604 -0.0928 0.1880 1.9908 0.1326 -0.3518 0.1131 0.0021 0.0834 0.1129
111.0000 304.6762 547.8305 560.9390 2886.7143 1713.4552 1049.2552 -0.9333 -0.1709 0.7881 0.4166 -0.6810 0.3928 0.0024 0.0587 0.0858
215.0000 620.6214 918.1757 1069.9843 2540.4486 2058.8743 1628.2871 -0.5131 -0.0062 1.2376 0.2571 -0.4690 0.2304 0.0011 0.0360 0.0406
215.0000 750.1926 1071.2111 1246.6623 2623.8971 2401.7995 1880.5409 -0.4019 0.0383 1.3945 0.2377 -0.4214 0.2095 0.0013 0.0369 0.0373
215.0000 999.6228 1371.9035 1513.3947 2960.4737 2746.2719 2080.8684 -0.3659 0.0372 1.4504 0.2482 -0.3747 0.2105 0.0019 0.0427 0.0373
215.0000 871.5127 1208.5696 1380.9557 2700.4684 2568.6076 2049.0063 -0.3501 0.0501 1.4693 0.2287 -0.3837 0.1968 0.0014 0.0379 0.0352
111.0000 508.6491 778.4298 937.3400 2335.8536 2134.5353 1505.7411 -0.4692 0.0376 1.3344 0.2474 -0.4972 0.2257 0.0093 0.0781 0.0959
111.0000 350.4653 647.2345 588.3039 3665.9775 1479.8311 808.3189 -1.1459 -0.3203 0.5699 0.5280 -0.6987 0.4986 0.0135 0.0979 0.1291
215.0000 1104.0979 1465.6874 1728.2625 2351.9236 2620.5537 2277.0477 -0.1059 0.1119 1.8564 0.1056 -0.2377 0.0917 0.0011 0.0477 0.0434
111.0000 664.1974 945.3734 1320.1545 2162.4506 3410.4807 2975.8112 -0.0180 0.2516 2.1913 0.1395 -0.3913 0.1293 0.0005 0.0596 0.0513
111.0000 359.3626 617.7441 607.0415 3066.8376 1526.5779 858.6364 -1.0025 -0.2326 0.7016 0.4387 -0.6634 0.4083 0.0266 0.1332 0.1767
111.0000 643.9373 962.8723 1311.1301 2186.8361 3097.6458 2589.8024 -0.0787 0.2175 2.0174 0.1439 -0.3886 0.1344 0.0027 0.1042 0.0934
111.0000 507.6439 728.7778 883.7650 2189.6254 2539.4501 1779.8661 -0.3508 0.1186 1.5662 0.2386 -0.5003 0.2133 0.0062 0.0795 0.0929
111.0000 436.7759 770.7537 754.6897 3575.2241 2672.5369 1539.4581 -0.7943 -0.0791 0.9657 0.4755 -0.6441 0.4439 0.0279 0.1488 0.1461
215.0000 718.3152 1004.1266 1064.4522 2731.8036 2178.8760 1629.9767 -0.5526 -0.0328 1.1962 0.3024 -0.4631 0.2597 0.0012 0.0418 0.0458
215.0000 749.6048 1039.0719 1132.4323 2599.8306 2248.5391 1761.1168 -0.4670 0.0035 1.3081 0.2662 -0.4297 0.2274 0.0013 0.0405 0.0430
215.0000 1587.2056 2034.8224 2386.8692 2868.7664 3322.9720 3005.5140 -0.0246 0.1206 2.0009 0.0754 -0.1730 0.0646 0.0008 0.0552 0.0394
215.0000 1264.7436 1612.9231 1807.9487 2838.4359 2957.7179 2559.4615 -0.2048 0.0761 1.6902 0.1829 -0.2855 0.1459 0.0017 0.0599 0.0480
215.0000 1535.8333 2067.0000 2460.3333 3385.3333 4747.3333 4611.0000 0.0035 0.1854 2.1306 0.1380 -0.2450 0.1192 0.0024 0.1287 0.0628
215.0000 1131.2803 1433.7672 1617.8290 2040.2803 2328.3397 2135.9952 -0.0509 0.1072 1.9516 0.0776 -0.1753 0.0633 0.0011 0.0428 0.0426
215.0000 1088.6326 1462.0893 1734.9568 2300.8790 2572.7752 2261.3228 -0.0926 0.1150 1.8773 0.0956 -0.2264 0.0833 0.0013 0.0485 0.0441
215.0000 2233.0667 2991.1000 3425.9333 3653.3333 4617.7667 4125.9333 0.0804 0.1535 2.1955 0.0331 -0.1028 0.0273 0.0006 0.0729 0.0393
215.0000 1058.6571 1393.7885 1640.0994 2209.6731 2416.1218 2127.1314 -0.1086 0.1048 1.8429 0.1001 -0.2293 0.0847 0.0010 0.0456 0.0445
215.0000 1362.1463 1746.3049 1998.2195 2426.9024 2884.8415 2724.6829 -0.0070 0.1267 2.0407 0.0742 -0.1614 0.0601 0.0013 0.0522 0.0413
215.0000 2029.2857 2440.2381 2686.4286 2792.2857 3891.8095 3846.9524 0.1405 0.1537 2.3500 0.0186 -0.0708 0.0144 0.0011 0.0755 0.0457
215.0000 1397.1237 1774.0515 2026.1134 2541.0619 2968.3814 2690.9691 -0.0424 0.1184 1.9656 0.0898 -0.1869 0.0728 0.0012 0.0546 0.0420
215.0000 773.0164 1144.8852 1588.9672 2751.8852 3378.5902 2695.3770 -0.1702 0.1688 1.8054 0.1771 -0.4153 0.1692 0.0019 0.0657 0.0533
215.0000 690.4355 1033.3387 1282.5806 2688.9677 2950.6129 2163.4839 -0.3056 0.1114 1.5815 0.2304 -0.4420 0.2118 0.0083 0.0958 0.0899
215.0000 823.4865 1247.7432 1758.8784 2793.7838 3382.5946 2853.9054 -0.1322 0.1728 1.8454 0.1513 -0.3810 0.1465 0.0009 0.0429 0.0335
215.0000 1005.8919 1428.3243 1724.2162 3182.5135 3133.3784 2359.2162 -0.3118 0.0727 1.5300 0.2312 -0.3874 0.2050 0.0014 0.0543 0.0453
215.0000 1453.9127 1904.8016 2244.1825 2800.8095 3109.1905 2775.6349 -0.0639 0.1129 1.9234 0.0899 -0.1947 0.0767 0.0010 0.0611 0.0459
111.0000 542.5398 846.7032 1152.7466 1783.3637 2619.7543 2155.0225 -0.0222 0.2378 2.1294 0.1077 -0.3547 0.1003 0.0021 0.0568 0.0651
111.0000 532.5480 827.5908 1090.2171 2163.0200 2393.1710 1771.8384 -0.2785 0.1275 1.6152 0.1823 -0.4460 0.1698 0.0137 0.1165 0.1322
215.0000 599.9722 852.0556 1066.0000 1892.2500 2236.6319 1741.4306 -0.1905 0.1388 1.7575 0.1476 -0.3717 0.1317 0.0026 0.0515 0.0590
111.0000 351.1921 606.1966 579.4438 2993.8472 1487.4202 845.5584 -1.0086 -0.2366 0.6992 0.4363 -0.6613 0.4047 0.0280 0.1208 0.1687
111.0000 326.2437 594.2264 533.5713 3224.8379 1469.2011 798.1897 -1.0863 -0.2784 0.6287 0.4812 -0.6868 0.4509 0.0174 0.1260 0.1561
